value;iVar;itime;ispaceP;ispaceQ;ispaceT
0;2;59;0;223;0
0.611111111111111;2;60;0;223;0
0;2;61;0;223;0
0;2;62;0;223;0
0;2;63;0;223;0
0;2;64;0;223;0
1;2;65;0;223;0
0;2;66;0;223;0
0;2;67;0;223;0
0;2;68;0;223;0
0;2;69;0;223;0
0.142857142857143;2;70;0;223;0
0;2;71;0;223;0
0;2;72;0;223;0
0;2;73;0;223;0
0;2;74;0;223;0
0;2;75;0;223;0
0.966666666666667;2;76;0;223;0
0.311111111111111;2;77;0;223;0
0;2;78;0;223;0
0;2;79;0;223;0
0.722222222222222;2;80;0;223;0
0.077777777777778;2;81;0;223;0
0.054945054945055;2;82;0;223;0
0;2;83;0;223;0
0.288888888888889;2;84;0;223;0
0.833333333333333;2;85;0;223;0
0.186813186813187;2;86;0;223;0
0;2;87;0;223;0
0.088888888888889;2;88;0;223;0
1;2;89;0;223;0
0.098901098901099;2;90;0;223;0
0.566666666666667;2;91;0;223;0
0.2;2;92;0;223;0
0;2;93;0;223;0
0;2;94;0;223;0
0.411111111111111;2;95;0;223;0
0.411111111111111;2;96;0;223;0
0.388888888888889;2;97;0;223;0
0.153846153846154;2;98;0;223;0
0;2;99;0;223;0
0.1;2;100;0;223;0
0.355555555555556;2;55;0;224;0
0;2;56;0;224;0
0;2;57;0;224;0
0;2;58;0;224;0
0.144444444444444;2;59;0;224;0
0.811111111111111;2;60;0;224;0
0;2;61;0;224;0
0.241758241758242;2;62;0;224;0
0;2;63;0;224;0
0;2;64;0;224;0
1;2;65;0;224;0
0;2;66;0;224;0
0.044444444444444;2;67;0;224;0
0;2;68;0;224;0
0;2;69;0;224;0
0.087912087912088;2;70;0;224;0
0;2;71;0;224;0
0;2;72;0;224;0
0.033333333333333;2;73;0;224;0
0.175824175824176;2;74;0;224;0
0;2;75;0;224;0
0;2;76;0;224;0
0.011111111111111;2;77;0;224;0
0;2;78;0;224;0
0;2;79;0;224;0
0.777777777777778;2;80;0;224;0
0.077777777777778;2;81;0;224;0
0.10989010989011;2;82;0;224;0
0;2;83;0;224;0
0;2;84;0;224;0
0.844444444444444;2;85;0;224;0
0.043956043956044;2;86;0;224;0
0;2;87;0;224;0
0.111111111111111;2;88;0;224;0
1;2;89;0;224;0
0.164835164835165;2;90;0;224;0
0.644444444444444;2;91;0;224;0
0.066666666666667;2;92;0;224;0
0;2;93;0;224;0
0;2;94;0;224;0
0.344444444444444;2;95;0;224;0
0.3;2;96;0;224;0
0.122222222222222;2;97;0;224;0
0.32967032967033;2;98;0;224;0
0;2;99;0;224;0
0;2;100;0;224;0
0.033333333333333;2;43;0;225;0
0.333333333333333;2;44;0;225;0
0;2;45;0;225;0
0;2;46;0;225;0
0;2;47;0;225;0
0;2;48;0;225;0
0;2;49;0;225;0
0.978021978021978;2;50;0;225;0
0;2;51;0;225;0
0.077777777777778;2;52;0;225;0
0;2;53;0;225;0
0;2;54;0;225;0
0.488888888888889;2;55;0;225;0
0;2;56;0;225;0
0;2;57;0;225;0
0;2;58;0;225;0
0;2;59;0;225;0
0.188888888888889;2;60;0;225;0
0;2;61;0;225;0
0;2;62;0;225;0
0;2;63;0;225;0
0;2;64;0;225;0
0.988888888888889;2;65;0;225;0
0;2;66;0;225;0
0.3;2;67;0;225;0
0;2;68;0;225;0
0;2;69;0;225;0
0.175824175824176;2;70;0;225;0
0;2;71;0;225;0
0;2;72;0;225;0
0;2;73;0;225;0
0.076923076923077;2;74;0;225;0
0;2;75;0;225;0
0;2;76;0;225;0
0;2;77;0;225;0
0;2;78;0;225;0
0;2;79;0;225;0
0.7;2;80;0;225;0
0.422222222222222;2;81;0;225;0
0.087912087912088;2;82;0;225;0
0;2;83;0;225;0
0.033333333333333;2;84;0;225;0
0.811111111111111;2;85;0;225;0
0.362637362637363;2;86;0;225;0
0.155555555555556;2;87;0;225;0
0.366666666666667;2;88;0;225;0
1;2;89;0;225;0
0.494505494505495;2;90;0;225;0
0.766666666666667;2;91;0;225;0
0.577777777777778;2;92;0;225;0
0;2;93;0;225;0
0;2;94;0;225;0
0.288888888888889;2;95;0;225;0
0.377777777777778;2;96;0;225;0
0.544444444444444;2;97;0;225;0
0.802197802197802;2;98;0;225;0
0;2;99;0;225;0
0.255555555555556;2;100;0;225;0
0;2;58;0;226;0
0;2;59;0;226;0
0;2;60;0;226;0
0;2;61;0;226;0
0.175824175824176;2;62;0;226;0
0.222222222222222;2;63;0;226;0
0.033333333333333;2;64;0;226;0
0.833333333333333;2;65;0;226;0
0;2;66;0;226;0
0;2;67;0;226;0
0;2;68;0;226;0
0;2;69;0;226;0
0;2;70;0;226;0
0;2;71;0;226;0
0;2;72;0;226;0
0;2;73;0;226;0
0;2;74;0;226;0
0;2;75;0;226;0
0;2;76;0;226;0
0.044444444444444;2;77;0;226;0
0;2;78;0;226;0
0;2;79;0;226;0
0.477777777777778;2;80;0;226;0
0;2;81;0;226;0
0;2;82;0;226;0
0;2;83;0;226;0
0;2;84;0;226;0
0.666666666666667;2;85;0;226;0
0.054945054945055;2;86;0;226;0
0;2;87;0;226;0
0.088888888888889;2;88;0;226;0
0.955555555555556;2;89;0;226;0
0.879120879120879;2;90;0;226;0
0.755555555555556;2;91;0;226;0
0.3;2;92;0;226;0
0;2;93;0;226;0
0;2;94;0;226;0
0;2;95;0;226;0
0;2;96;0;226;0
0;2;97;0;226;0
0.703296703296703;2;98;0;226;0
0;2;99;0;226;0
0.433333333333333;2;100;0;226;0
0;2;57;0;227;0
0;2;58;0;227;0
0.044444444444444;2;59;0;227;0
0.166666666666667;2;60;0;227;0
0;2;61;0;227;0
0.186813186813187;2;62;0;227;0
0.3;2;63;0;227;0
0.333333333333333;2;64;0;227;0
0.888888888888889;2;65;0;227;0
0;2;66;0;227;0
0.088888888888889;2;67;0;227;0
0;2;68;0;227;0
0;2;69;0;227;0
0.10989010989011;2;70;0;227;0
0;2;71;0;227;0
0;2;72;0;227;0
0.288888888888889;2;73;0;227;0
0;2;74;0;227;0
0;2;75;0;227;0
0;2;76;0;227;0
0.011111111111111;2;77;0;227;0
0;2;78;0;227;0
0;2;79;0;227;0
0.488888888888889;2;80;0;227;0
0;2;81;0;227;0
0;2;82;0;227;0
0;2;83;0;227;0
0;2;84;0;227;0
0.366666666666667;2;85;0;227;0
0.032967032967033;2;86;0;227;0
0;2;87;0;227;0
0;2;88;0;227;0
0.977777777777778;2;89;0;227;0
0.802197802197802;2;90;0;227;0
0.533333333333333;2;91;0;227;0
0;2;92;0;227;0
0;2;93;0;227;0
0;2;94;0;227;0
0;2;95;0;227;0
0;2;96;0;227;0
0.188888888888889;2;97;0;227;0
0.648351648351648;2;98;0;227;0
0;2;99;0;227;0
0.266666666666667;2;100;0;227;0
0;2;44;0;228;0
0;2;45;0;228;0
0.032967032967033;2;46;0;228;0
0.044444444444444;2;47;0;228;0
0;2;48;0;228;0
0;2;49;0;228;0
0.472527472527473;2;50;0;228;0
0.066666666666667;2;51;0;228;0
0;2;52;0;228;0
0;2;53;0;228;0
0;2;54;0;228;0
0.211111111111111;2;55;0;228;0
0;2;56;0;228;0
0;2;57;0;228;0
0;2;58;0;228;0
0;2;59;0;228;0
0.022222222222222;2;60;0;228;0
0;2;61;0;228;0
0;2;62;0;228;0
0.266666666666667;2;63;0;228;0
0;2;64;0;228;0
0.722222222222222;2;65;0;228;0
0;2;66;0;228;0
0;2;67;0;228;0
0;2;68;0;228;0
0;2;69;0;228;0
0;2;70;0;228;0
0;2;71;0;228;0
0;2;72;0;228;0
0.022222222222222;2;73;0;228;0
0;2;74;0;228;0
0;2;75;0;228;0
0;2;76;0;228;0
0.011111111111111;2;77;0;228;0
0;2;78;0;228;0
0;2;79;0;228;0
0.388888888888889;2;80;0;228;0
0.366666666666667;2;81;0;228;0
0.131868131868132;2;82;0;228;0
0;2;83;0;228;0
0;2;84;0;228;0
0.955555555555556;2;85;0;228;0
0.549450549450549;2;86;0;228;0
0;2;87;0;228;0
0.288888888888889;2;88;0;228;0
1;2;89;0;228;0
0.483516483516484;2;90;0;228;0
0.744444444444444;2;91;0;228;0
0.311111111111111;2;92;0;228;0
0;2;93;0;228;0
0;2;94;0;228;0
0.355555555555556;2;95;0;228;0
0.5;2;96;0;228;0
0.711111111111111;2;97;0;228;0
0.989010989010989;2;98;0;228;0
0.588888888888889;2;99;0;228;0
0.244444444444444;2;100;0;228;0
0;2;40;0;229;0
0;2;41;0;229;0
0.175824175824176;2;42;0;229;0
0;2;43;0;229;0
0.022222222222222;2;44;0;229;0
0;2;45;0;229;0
0.010989010989011;2;46;0;229;0
0;2;47;0;229;0
0;2;48;0;229;0
0;2;49;0;229;0
0.373626373626374;2;50;0;229;0
0;2;51;0;229;0
0.144444444444444;2;52;0;229;0
0;2;53;0;229;0
0;2;54;0;229;0
0.355555555555556;2;55;0;229;0
0;2;56;0;229;0
0;2;57;0;229;0
0;2;58;0;229;0
0;2;59;0;229;0
0.411111111111111;2;60;0;229;0
0;2;61;0;229;0
0.395604395604396;2;62;0;229;0
0.077777777777778;2;63;0;229;0
0.088888888888889;2;64;0;229;0
0.933333333333333;2;65;0;229;0
0;2;66;0;229;0
0.4;2;67;0;229;0
0;2;68;0;229;0
0;2;69;0;229;0
0.241758241758242;2;70;0;229;0
0.022222222222222;2;71;0;229;0
0;2;72;0;229;0
0.122222222222222;2;73;0;229;0
0.098901098901099;2;74;0;229;0
0;2;75;0;229;0
0;2;76;0;229;0
0;2;77;0;229;0
0;2;78;0;229;0
0;2;79;0;229;0
0.588888888888889;2;80;0;229;0
0.4;2;81;0;229;0
0.208791208791209;2;82;0;229;0
0.111111111111111;2;83;0;229;0
0.044444444444444;2;84;0;229;0
0.622222222222222;2;85;0;229;0
0.230769230769231;2;86;0;229;0
0;2;87;0;229;0
0.244444444444444;2;88;0;229;0
0.977777777777778;2;89;0;229;0
0;2;90;0;229;0
0.322222222222222;2;91;0;229;0
0.066666666666667;2;92;0;229;0
0;2;93;0;229;0
0;2;94;0;229;0
0.344444444444444;2;95;0;229;0
0.155555555555556;2;96;0;229;0
0.122222222222222;2;97;0;229;0
0.626373626373626;2;98;0;229;0
0;2;99;0;229;0
0.044444444444444;2;100;0;229;0
0;2;57;0;230;0
0;2;58;0;230;0
0;2;59;0;230;0
0.577777777777778;2;60;0;230;0
0.011111111111111;2;61;0;230;0
0.296703296703297;2;62;0;230;0
0.022222222222222;2;63;0;230;0
0.022222222222222;2;64;0;230;0
0.877777777777778;2;65;0;230;0
0;2;66;0;230;0
0.377777777777778;2;67;0;230;0
0;2;68;0;230;0
0;2;69;0;230;0
0.208791208791209;2;70;0;230;0
0;2;71;0;230;0
0;2;72;0;230;0
0.077777777777778;2;73;0;230;0
0.153846153846154;2;74;0;230;0
0;2;75;0;230;0
0;2;76;0;230;0
0;2;77;0;230;0
0;2;78;0;230;0
0;2;79;0;230;0
0.644444444444444;2;80;0;230;0
0.255555555555556;2;81;0;230;0
0.087912087912088;2;82;0;230;0
0.066666666666667;2;83;0;230;0
0;2;84;0;230;0
0.511111111111111;2;85;0;230;0
0.142857142857143;2;86;0;230;0
0;2;87;0;230;0
0.211111111111111;2;88;0;230;0
0.922222222222222;2;89;0;230;0
0;2;90;0;230;0
0.244444444444444;2;91;0;230;0
0.033333333333333;2;92;0;230;0
0;2;93;0;230;0
0;2;94;0;230;0
0.388888888888889;2;95;0;230;0
0;2;96;0;230;0
0.133333333333333;2;97;0;230;0
0.461538461538462;2;98;0;230;0
0;2;99;0;230;0
0;2;100;0;230;0
0.021978021978022;2;58;0;231;0
0;2;59;0;231;0
0.188888888888889;2;60;0;231;0
0;2;61;0;231;0
0.285714285714286;2;62;0;231;0
0.077777777777778;2;63;0;231;0
0.3;2;64;0;231;0
0.711111111111111;2;65;0;231;0
0;2;66;0;231;0
0.011111111111111;2;67;0;231;0
0;2;68;0;231;0
0;2;69;0;231;0
0;2;70;0;231;0
0;2;71;0;231;0
0;2;72;0;231;0
0.066666666666667;2;73;0;231;0
0;2;74;0;231;0
0;2;75;0;231;0
0;2;76;0;231;0
0.1;2;77;0;231;0
0;2;78;0;231;0
0;2;79;0;231;0
0.666666666666667;2;80;0;231;0
0.233333333333333;2;81;0;231;0
0;2;82;0;231;0
0;2;83;0;231;0
0;2;84;0;231;0
0.7;2;85;0;231;0
0.010989010989011;2;86;0;231;0
0;2;87;0;231;0
0.177777777777778;2;88;0;231;0
0.955555555555556;2;89;0;231;0
0.67032967032967;2;90;0;231;0
0.5;2;91;0;231;0
0.055555555555556;2;92;0;231;0
0;2;93;0;231;0
0;2;94;0;231;0
0.011111111111111;2;95;0;231;0
0;2;96;0;231;0
0.1;2;97;0;231;0
0.241758241758242;2;98;0;231;0
0;2;99;0;231;0
0;2;100;0;231;0
0.307692307692308;2;42;0;232;0
0.088888888888889;2;43;0;232;0
0.111111111111111;2;44;0;232;0
0;2;45;0;232;0
0.175824175824176;2;46;0;232;0
0.255555555555556;2;47;0;232;0
0.066666666666667;2;48;0;232;0
0;2;49;0;232;0
0.450549450549451;2;50;0;232;0
0;2;51;0;232;0
0;2;52;0;232;0
0;2;53;0;232;0
0;2;54;0;232;0
0.211111111111111;2;55;0;232;0
0;2;56;0;232;0
0;2;57;0;232;0
0;2;58;0;232;0
0;2;59;0;232;0
0.566666666666667;2;60;0;232;0
0;2;61;0;232;0
0.252747252747253;2;62;0;232;0
0.022222222222222;2;63;0;232;0
0.133333333333333;2;64;0;232;0
0.922222222222222;2;65;0;232;0
0;2;66;0;232;0
0.366666666666667;2;67;0;232;0
0;2;68;0;232;0
0;2;69;0;232;0
0.131868131868132;2;70;0;232;0
0;2;71;0;232;0
0;2;72;0;232;0
0.033333333333333;2;73;0;232;0
0.164835164835165;2;74;0;232;0
0;2;75;0;232;0
0;2;76;0;232;0
0;2;77;0;232;0
0;2;78;0;232;0
0;2;79;0;232;0
0.522222222222222;2;80;0;232;0
0.2;2;81;0;232;0
0.153846153846154;2;82;0;232;0
0.055555555555556;2;83;0;232;0
0;2;84;0;232;0
0.5;2;85;0;232;0
0.142857142857143;2;86;0;232;0
0;2;87;0;232;0
0.277777777777778;2;88;0;232;0
0.966666666666667;2;89;0;232;0
0;2;90;0;232;0
0.188888888888889;2;91;0;232;0
0;2;92;0;232;0
0;2;93;0;232;0
0;2;94;0;232;0
0.244444444444444;2;95;0;232;0
0.111111111111111;2;96;0;232;0
0.188888888888889;2;97;0;232;0
0.362637362637363;2;98;0;232;0
0;2;99;0;232;0
0;2;100;0;232;0
0;2;51;0;233;0
0;2;52;0;233;0
0;2;53;0;233;0
0;2;54;0;233;0
0.2;2;55;0;233;0
0;2;56;0;233;0
0;2;57;0;233;0
0;2;58;0;233;0
0;2;59;0;233;0
0.411111111111111;2;60;0;233;0
0;2;61;0;233;0
0.186813186813187;2;62;0;233;0
0.133333333333333;2;63;0;233;0
0;2;64;0;233;0
0.877777777777778;2;65;0;233;0
0;2;66;0;233;0
0.288888888888889;2;67;0;233;0
0;2;68;0;233;0
0;2;69;0;233;0
0.065934065934066;2;70;0;233;0
0;2;71;0;233;0
0;2;72;0;233;0
0.011111111111111;2;73;0;233;0
0.21978021978022;2;74;0;233;0
0;2;75;0;233;0
0;2;76;0;233;0
0.077777777777778;2;77;0;233;0
0;2;78;0;233;0
0.088888888888889;2;79;0;233;0
0.544444444444444;2;80;0;233;0
0.055555555555556;2;81;0;233;0
0.186813186813187;2;82;0;233;0
0.022222222222222;2;83;0;233;0
0;2;84;0;233;0
0.566666666666667;2;85;0;233;0
0.131868131868132;2;86;0;233;0
0;2;87;0;233;0
0.133333333333333;2;88;0;233;0
0.866666666666667;2;89;0;233;0
0;2;90;0;233;0
0;2;91;0;233;0
0;2;92;0;233;0
0;2;93;0;233;0
0;2;94;0;233;0
0.144444444444444;2;95;0;233;0
0.077777777777778;2;96;0;233;0
0.211111111111111;2;97;0;233;0
0.461538461538462;2;98;0;233;0
0;2;99;0;233;0
0;2;100;0;233;0
0;2;57;0;234;0
0;2;58;0;234;0
0;2;59;0;234;0
0.311111111111111;2;60;0;234;0
0.011111111111111;2;61;0;234;0
0.032967032967033;2;62;0;234;0
0.033333333333333;2;63;0;234;0
0;2;64;0;234;0
1;2;65;0;234;0
0;2;66;0;234;0
0.4;2;67;0;234;0
0;2;68;0;234;0
0;2;69;0;234;0
0.054945054945055;2;70;0;234;0
0;2;71;0;234;0
0;2;72;0;234;0
0;2;73;0;234;0
0;2;74;0;234;0
0;2;75;0;234;0
0;2;76;0;234;0
0.166666666666667;2;77;0;234;0
0;2;78;0;234;0
0;2;79;0;234;0
0.688888888888889;2;80;0;234;0
0.5;2;81;0;234;0
0.252747252747253;2;82;0;234;0
0;2;83;0;234;0
0.422222222222222;2;84;0;234;0
1;2;85;0;234;0
0.571428571428571;2;86;0;234;0
0.255555555555556;2;87;0;234;0
0.577777777777778;2;88;0;234;0
1;2;89;0;234;0
0.571428571428571;2;90;0;234;0
0.722222222222222;2;91;0;234;0
1;2;92;0;234;0
0;2;93;0;234;0
0.505494505494505;2;94;0;234;0
0.822222222222222;2;95;0;234;0
0.7;2;96;0;234;0
0.877777777777778;2;97;0;234;0
0.56043956043956;2;98;0;234;0
0.044444444444444;2;99;0;234;0
0.155555555555556;2;100;0;234;0
0;2;53;0;235;0
0;2;54;0;235;0
0.055555555555556;2;55;0;235;0
0;2;56;0;235;0
0;2;57;0;235;0
0;2;58;0;235;0
0;2;59;0;235;0
0.177777777777778;2;60;0;235;0
0;2;61;0;235;0
0.186813186813187;2;62;0;235;0
0.188888888888889;2;63;0;235;0
0.277777777777778;2;64;0;235;0
0.933333333333333;2;65;0;235;0
0;2;66;0;235;0
0.155555555555556;2;67;0;235;0
0;2;68;0;235;0
0;2;69;0;235;0
0.087912087912088;2;70;0;235;0
0;2;71;0;235;0
0;2;72;0;235;0
0.011111111111111;2;73;0;235;0
0;2;74;0;235;0
0;2;75;0;235;0
0;2;76;0;235;0
0.011111111111111;2;77;0;235;0
0;2;78;0;235;0
0;2;79;0;235;0
0.511111111111111;2;80;0;235;0
0.055555555555556;2;81;0;235;0
0.021978021978022;2;82;0;235;0
0.011111111111111;2;83;0;235;0
0;2;84;0;235;0
0.344444444444444;2;85;0;235;0
0.131868131868132;2;86;0;235;0
0;2;87;0;235;0
0.044444444444444;2;88;0;235;0
0.988888888888889;2;89;0;235;0
0.131868131868132;2;90;0;235;0
0.322222222222222;2;91;0;235;0
0.088888888888889;2;92;0;235;0
0;2;93;0;235;0
0;2;94;0;235;0
0.1;2;95;0;235;0
0.022222222222222;2;96;0;235;0
0.133333333333333;2;97;0;235;0
0.648351648351648;2;98;0;235;0
0;2;99;0;235;0
0;2;100;0;235;0
0;2;58;0;236;0
0;2;59;0;236;0
0.077777777777778;2;60;0;236;0
0;2;61;0;236;0
0;2;62;0;236;0
0.077777777777778;2;63;0;236;0
0;2;64;0;236;0
0.855555555555556;2;65;0;236;0
0;2;66;0;236;0
0;2;67;0;236;0
0;2;68;0;236;0
0;2;69;0;236;0
0;2;70;0;236;0
0;2;71;0;236;0
0;2;72;0;236;0
0;2;73;0;236;0
0;2;74;0;236;0
0;2;75;0;236;0
0;2;76;0;236;0
0.322222222222222;2;77;0;236;0
0;2;78;0;236;0
0;2;79;0;236;0
0.255555555555556;2;80;0;236;0
0.166666666666667;2;81;0;236;0
0.087912087912088;2;82;0;236;0
0.022222222222222;2;83;0;236;0
0.288888888888889;2;84;0;236;0
0.711111111111111;2;85;0;236;0
0.527472527472527;2;86;0;236;0
0.144444444444444;2;87;0;236;0
0.022222222222222;2;88;0;236;0
1;2;89;0;236;0
0.681318681318681;2;90;0;236;0
0.8;2;91;0;236;0
0.877777777777778;2;92;0;236;0
0;2;93;0;236;0
0.285714285714286;2;94;0;236;0
0.688888888888889;2;95;0;236;0
0.444444444444444;2;96;0;236;0
0.377777777777778;2;97;0;236;0
0.736263736263736;2;98;0;236;0
0;2;99;0;236;0
0.044444444444444;2;100;0;236;0
1;2;52;0;237;0
1;2;53;0;237;0
0.89010989010989;2;54;0;237;0
0.733333333333333;2;55;0;237;0
0.766666666666667;2;56;0;237;0
1;2;57;0;237;0
0.89010989010989;2;58;0;237;0
1;2;59;0;237;0
1;2;60;0;237;0
1;2;61;0;237;0
1;2;62;0;237;0
1;2;63;0;237;0
1;2;64;0;237;0
1;2;65;0;237;0
0.835164835164835;2;66;0;237;0
1;2;67;0;237;0
0.844444444444444;2;68;0;237;0
1;2;69;0;237;0
1;2;70;0;237;0
0.777777777777778;2;71;0;237;0
1;2;72;0;237;0
1;2;73;0;237;0
0.912087912087912;2;74;0;237;0
0.333333333333333;2;75;0;237;0
1;2;76;0;237;0
1;2;77;0;237;0
1;2;78;0;237;0
1;2;79;0;237;0
1;2;80;0;237;0
1;2;81;0;237;0
1;2;82;0;237;0
0.966666666666667;2;83;0;237;0
1;2;84;0;237;0
0.944444444444444;2;85;0;237;0
1;2;86;0;237;0
0.855555555555556;2;87;0;237;0
1;2;88;0;237;0
1;2;89;0;237;0
0.791208791208791;2;90;0;237;0
1;2;91;0;237;0
1;2;92;0;237;0
0.144444444444444;2;93;0;237;0
0.978021978021978;2;94;0;237;0
1;2;95;0;237;0
1;2;96;0;237;0
1;2;97;0;237;0
1;2;98;0;237;0
1;2;99;0;237;0
0.833333333333333;2;100;0;237;0
0;2;56;0;238;0
0.2;2;57;0;238;0
0;2;58;0;238;0
0.833333333333333;2;59;0;238;0
1;2;60;0;238;0
0.688888888888889;2;61;0;238;0
0.747252747252747;2;62;0;238;0
0.855555555555556;2;63;0;238;0
0.788888888888889;2;64;0;238;0
1;2;65;0;238;0
0.197802197802198;2;66;0;238;0
1;2;67;0;238;0
0.511111111111111;2;68;0;238;0
0.466666666666667;2;69;0;238;0
0.736263736263736;2;70;0;238;0
0.433333333333333;2;71;0;238;0
0.855555555555556;2;72;0;238;0
0.888888888888889;2;73;0;238;0
0.758241758241758;2;74;0;238;0
0;2;75;0;238;0
0.333333333333333;2;76;0;238;0
1;2;77;0;238;0
0.417582417582418;2;78;0;238;0
0.177777777777778;2;79;0;238;0
0.977777777777778;2;80;0;238;0
0.966666666666667;2;81;0;238;0
0.879120879120879;2;82;0;238;0
0.444444444444444;2;83;0;238;0
1;2;84;0;238;0
1;2;85;0;238;0
1;2;86;0;238;0
0.8;2;87;0;238;0
0.933333333333333;2;88;0;238;0
1;2;89;0;238;0
0.791208791208791;2;90;0;238;0
1;2;91;0;238;0
1;2;92;0;238;0
0;2;93;0;238;0
0.978021978021978;2;94;0;238;0
1;2;95;0;238;0
1;2;96;0;238;0
1;2;97;0;238;0
1;2;98;0;238;0
1;2;99;0;238;0
0.7;2;100;0;238;0
0;2;58;0;239;0
0;2;59;0;239;0
0;2;60;0;239;0
0;2;61;0;239;0
0.076923076923077;2;62;0;239;0
0.055555555555556;2;63;0;239;0
0.166666666666667;2;64;0;239;0
0.666666666666667;2;65;0;239;0
0;2;66;0;239;0
0;2;67;0;239;0
0;2;68;0;239;0
0;2;69;0;239;0
0;2;70;0;239;0
0;2;71;0;239;0
0;2;72;0;239;0
0.033333333333333;2;73;0;239;0
0;2;74;0;239;0
0;2;75;0;239;0
0;2;76;0;239;0
0.177777777777778;2;77;0;239;0
0;2;78;0;239;0
0;2;79;0;239;0
0.644444444444444;2;80;0;239;0
0.133333333333333;2;81;0;239;0
0;2;82;0;239;0
0;2;83;0;239;0
0;2;84;0;239;0
0.744444444444444;2;85;0;239;0
0;2;86;0;239;0
0;2;87;0;239;0
0.4;2;88;0;239;0
1;2;89;0;239;0
0.648351648351648;2;90;0;239;0
0.744444444444444;2;91;0;239;0
0;2;92;0;239;0
0;2;93;0;239;0
0;2;94;0;239;0
0;2;95;0;239;0
0;2;96;0;239;0
0.233333333333333;2;97;0;239;0
0.615384615384615;2;98;0;239;0
0.011111111111111;2;99;0;239;0
0;2;100;0;239;0
0.211111111111111;2;48;0;240;0
0;2;49;0;240;0
0.428571428571429;2;50;0;240;0
0;2;51;0;240;0
0.322222222222222;2;52;0;240;0
0;2;53;0;240;0
0;2;54;0;240;0
0;2;55;0;240;0
0;2;56;0;240;0
0;2;57;0;240;0
0;2;58;0;240;0
0;2;59;0;240;0
0.3;2;60;0;240;0
0;2;61;0;240;0
0;2;62;0;240;0
0.011111111111111;2;63;0;240;0
0;2;64;0;240;0
0.922222222222222;2;65;0;240;0
0;2;66;0;240;0
0.188888888888889;2;67;0;240;0
0;2;68;0;240;0
0;2;69;0;240;0
0.043956043956044;2;70;0;240;0
0;2;71;0;240;0
0;2;72;0;240;0
0;2;73;0;240;0
0;2;74;0;240;0
0;2;75;0;240;0
0;2;76;0;240;0
0.088888888888889;2;77;0;240;0
0;2;78;0;240;0
0;2;79;0;240;0
0.411111111111111;2;80;0;240;0
0.211111111111111;2;81;0;240;0
0.010989010989011;2;82;0;240;0
0;2;83;0;240;0
0;2;84;0;240;0
0.766666666666667;2;85;0;240;0
0.373626373626374;2;86;0;240;0
0.155555555555556;2;87;0;240;0
0.355555555555556;2;88;0;240;0
1;2;89;0;240;0
0.736263736263736;2;90;0;240;0
0.822222222222222;2;91;0;240;0
0.711111111111111;2;92;0;240;0
0;2;93;0;240;0
0;2;94;0;240;0
0.5;2;95;0;240;0
0.455555555555556;2;96;0;240;0
0.488888888888889;2;97;0;240;0
0.945054945054945;2;98;0;240;0
0;2;99;0;240;0
0.122222222222222;2;100;0;240;0
0;2;56;0;241;0
0.266666666666667;2;57;0;241;0
0;2;58;0;241;0
0.144444444444444;2;59;0;241;0
0.677777777777778;2;60;0;241;0
0.144444444444444;2;61;0;241;0
0.318681318681319;2;62;0;241;0
0.622222222222222;2;63;0;241;0
0.544444444444444;2;64;0;241;0
0.933333333333333;2;65;0;241;0
0;2;66;0;241;0
0.533333333333333;2;67;0;241;0
0.044444444444444;2;68;0;241;0
0.2;2;69;0;241;0
0.142857142857143;2;70;0;241;0
0.244444444444444;2;71;0;241;0
0.088888888888889;2;72;0;241;0
0.6;2;73;0;241;0
0.395604395604396;2;74;0;241;0
0;2;75;0;241;0
0;2;76;0;241;0
0.8;2;77;0;241;0
0.10989010989011;2;78;0;241;0
0.588888888888889;2;79;0;241;0
0.822222222222222;2;80;0;241;0
0.677777777777778;2;81;0;241;0
0.56043956043956;2;82;0;241;0
0.6;2;83;0;241;0
0.777777777777778;2;84;0;241;0
1;2;85;0;241;0
0.648351648351648;2;86;0;241;0
0.233333333333333;2;87;0;241;0
0.611111111111111;2;88;0;241;0
1;2;89;0;241;0
0.857142857142857;2;90;0;241;0
0.866666666666667;2;91;0;241;0
0.922222222222222;2;92;0;241;0
0;2;93;0;241;0
0.56043956043956;2;94;0;241;0
0.877777777777778;2;95;0;241;0
0.8;2;96;0;241;0
0.966666666666667;2;97;0;241;0
0.89010989010989;2;98;0;241;0
1;2;99;0;241;0
0.422222222222222;2;100;0;241;0
0;2;56;0;242;0
1;2;57;0;242;0
0;2;58;0;242;0
0;2;59;0;242;0
0.488888888888889;2;60;0;242;0
0;2;61;0;242;0
0;2;62;0;242;0
0.255555555555556;2;63;0;242;0
0;2;64;0;242;0
0.622222222222222;2;65;0;242;0
0;2;66;0;242;0
0.377777777777778;2;67;0;242;0
0.111111111111111;2;68;0;242;0
0;2;69;0;242;0
0.065934065934066;2;70;0;242;0
0;2;71;0;242;0
0;2;72;0;242;0
0.288888888888889;2;73;0;242;0
0.21978021978022;2;74;0;242;0
0;2;75;0;242;0
0;2;76;0;242;0
0.355555555555556;2;77;0;242;0
0;2;78;0;242;0
0;2;79;0;242;0
0.766666666666667;2;80;0;242;0
0.255555555555556;2;81;0;242;0
0.131868131868132;2;82;0;242;0
0.133333333333333;2;83;0;242;0
0.566666666666667;2;84;0;242;0
0.855555555555556;2;85;0;242;0
